index,antibiotic
1819,doripenem
1819,gentamicin
1819,imipenem
1819,levofloxacin
1819,meropenem
1819,minocycline
1819,piperacillin-tazobactam
1819,tetracycline
1819,tobramycin
1819,trimethoprim-sulfamethoxazole
1820,amikacin
1820,ampicillin-sulbactam
1820,cefepime
1820,cefotaxime
1820,ceftazidime
1820,ceftriaxone
1820,ciprofloxacin
1820,doripenem
1820,gentamicin
1820,imipenem
1820,levofloxacin
1820,meropenem
1820,piperacillin-tazobactam
1820,tetracycline
1820,tobramycin
1820,trimethoprim-sulfamethoxazole
1821,amikacin
1821,cefotaxime
1821,ceftazidime
1821,ceftriaxone
1821,ciprofloxacin
1821,gentamicin
1821,levofloxacin
1821,piperacillin-tazobactam
1821,tetracycline
1821,tobramycin
1821,trimethoprim-sulfamethoxazole
1822,amikacin
1822,cefepime
1822,cefotaxime
1822,ceftazidime
1822,ceftriaxone
1822,ciprofloxacin
1822,colistin
1822,doripenem
1822,gentamicin
1822,imipenem
1822,levofloxacin
1822,meropenem
1822,minocycline
1822,piperacillin-tazobactam
1822,polymyxin B
1822,tetracycline
1822,tobramycin
1822,trimethoprim-sulfamethoxazole
1823,amikacin
1823,ampicillin-sulbactam
1823,cefepime
1823,cefotaxime
1823,ceftazidime
1823,ceftriaxone
1823,ciprofloxacin
1823,doripenem
1823,gentamicin
1823,imipenem
1823,levofloxacin
1823,meropenem
1823,piperacillin-tazobactam
1823,tetracycline
1823,tobramycin
1823,trimethoprim-sulfamethoxazole
1824,amikacin
1824,ampicillin-sulbactam
1824,cefepime
1824,cefotaxime
1824,ceftazidime
1824,ceftriaxone
1824,ciprofloxacin
1824,doripenem
1824,gentamicin
1824,imipenem
1824,levofloxacin
1824,meropenem
1824,piperacillin-tazobactam
1824,tetracycline
1824,tobramycin
1824,trimethoprim-sulfamethoxazole
1825,amikacin
1825,ampicillin-sulbactam
1825,cefepime
1825,cefotaxime
1825,ceftazidime
1825,ceftriaxone
1825,ciprofloxacin
1825,doripenem
1825,gentamicin
1825,imipenem
1825,levofloxacin
1825,meropenem
1825,piperacillin-tazobactam
1825,tetracycline
1825,tobramycin
1825,trimethoprim-sulfamethoxazole
1826,amikacin
1826,ampicillin-sulbactam
1826,cefepime
1826,ceftazidime
1826,ciprofloxacin
1826,doripenem
1826,gentamicin
1826,imipenem
1826,meropenem
1826,piperacillin-tazobactam
1827,amikacin
1827,ampicillin-sulbactam
1827,cefepime
1827,ceftazidime
1827,ciprofloxacin
1827,doripenem
1827,gentamicin
1827,imipenem
1827,meropenem
1827,piperacillin-tazobactam
1828,amikacin
1828,ampicillin-sulbactam
1828,cefepime
1828,ceftazidime
1828,ciprofloxacin
1828,doripenem
1828,gentamicin
1828,imipenem
1828,meropenem
1828,piperacillin-tazobactam
1829,amikacin
1829,ampicillin-sulbactam
1829,cefepime
1829,ceftazidime
1829,ciprofloxacin
1829,doripenem
1829,gentamicin
1829,imipenem
1829,meropenem
1829,piperacillin-tazobactam
1830,amikacin
1830,ampicillin-sulbactam
1830,cefepime
1830,ceftazidime
1830,ciprofloxacin
1830,doripenem
1830,gentamicin
1830,imipenem
1830,meropenem
1830,piperacillin-tazobactam
1831,amikacin
1831,ampicillin-sulbactam
1831,cefepime
1831,ceftazidime
1831,ciprofloxacin
1831,doripenem
1831,gentamicin
1831,imipenem
1831,meropenem
1831,piperacillin-tazobactam
1832,amikacin
1832,cefepime
1832,ceftazidime
1832,ciprofloxacin
1832,doripenem
1832,gentamicin
1832,imipenem
1832,meropenem
1832,piperacillin-tazobactam
1833,amikacin
1833,ampicillin-sulbactam
1833,cefepime
1833,ceftazidime
1833,ciprofloxacin
1833,doripenem
1833,gentamicin
1833,imipenem
1833,meropenem
1833,piperacillin-tazobactam
1834,amikacin
1834,ampicillin-sulbactam
1834,cefepime
1834,ceftazidime
1834,ciprofloxacin
1834,doripenem
1834,gentamicin
1834,imipenem
1834,meropenem
1834,piperacillin-tazobactam
1835,amikacin
1835,ampicillin-sulbactam
1835,cefepime
1835,ceftazidime
1835,ciprofloxacin
1835,doripenem
1835,gentamicin
1835,imipenem
1835,meropenem
1835,piperacillin-tazobactam
1836,amikacin
1836,ampicillin-sulbactam
1836,cefepime
1836,ceftazidime
1836,ciprofloxacin
1836,doripenem
1836,gentamicin
1836,imipenem
1836,meropenem
1836,piperacillin-tazobactam
1837,amikacin
1837,ampicillin-sulbactam
1837,cefepime
1837,ceftazidime
1837,ciprofloxacin
1837,doripenem
1837,gentamicin
1837,imipenem
1837,meropenem
1837,piperacillin-tazobactam
1838,cefepime
1838,ceftazidime
1838,ciprofloxacin
1838,doripenem
1838,imipenem
1838,meropenem
1838,piperacillin-tazobactam
1839,amikacin
1839,ampicillin-sulbactam
1839,cefepime
1839,ceftazidime
1839,ciprofloxacin
1839,doripenem
1839,gentamicin
1839,imipenem
1839,meropenem
1839,piperacillin-tazobactam
1840,amikacin
1840,ampicillin-sulbactam
1840,cefepime
1840,ceftazidime
1840,ciprofloxacin
1840,doripenem
1840,gentamicin
1840,imipenem
1840,meropenem
1840,piperacillin-tazobactam
1841,amikacin
1841,ampicillin-sulbactam
1841,cefepime
1841,ceftazidime
1841,ciprofloxacin
1841,doripenem
1841,gentamicin
1841,imipenem
1841,meropenem
1841,piperacillin-tazobactam
1842,amikacin
1842,ampicillin-sulbactam
1842,ceftazidime
1842,ciprofloxacin
1842,doripenem
1842,gentamicin
1842,imipenem
1842,meropenem
1842,piperacillin-tazobactam
1843,amikacin
1843,ampicillin-sulbactam
1843,cefepime
1843,ceftazidime
1843,ciprofloxacin
1843,doripenem
1843,gentamicin
1843,imipenem
1843,meropenem
1843,piperacillin-tazobactam
1844,amikacin
1844,cefepime
1844,ceftazidime
1844,ciprofloxacin
1844,doripenem
1844,gentamicin
1844,imipenem
1844,meropenem
1844,piperacillin-tazobactam
1845,amikacin
1845,ceftazidime
1845,ciprofloxacin
1845,doripenem
1845,gentamicin
1845,imipenem
1845,meropenem
1845,piperacillin-tazobactam
1846,amikacin
1846,ampicillin-sulbactam
1846,cefepime
1846,ceftazidime
1846,ciprofloxacin
1846,doripenem
1846,gentamicin
1846,imipenem
1846,meropenem
1846,piperacillin-tazobactam
1847,amikacin
1847,ceftazidime
1847,ciprofloxacin
1847,doripenem
1847,gentamicin
1847,imipenem
1847,meropenem
1847,piperacillin-tazobactam
1848,amikacin
1848,cefepime
1848,cefotaxime
1848,ceftazidime
1848,ceftriaxone
1848,ciprofloxacin
1848,gentamicin
1848,levofloxacin
1848,piperacillin-tazobactam
1848,tetracycline
1848,tobramycin
1848,trimethoprim-sulfamethoxazole
1849,cefepime
1849,ceftriaxone
1849,ciprofloxacin
1849,gentamicin
1849,levofloxacin
1849,tetracycline
1849,trimethoprim-sulfamethoxazole
1850,cefepime
1850,ceftazidime
1850,ceftriaxone
1850,ciprofloxacin
1850,gentamicin
1850,levofloxacin
1850,tetracycline
1850,trimethoprim-sulfamethoxazole
1851,amikacin
1851,ampicillin-sulbactam
1851,cefepime
1851,cefotaxime
1851,ceftazidime
1851,ceftriaxone
1851,ciprofloxacin
1851,doripenem
1851,gentamicin
1851,imipenem
1851,levofloxacin
1851,meropenem
1851,piperacillin-tazobactam
1851,tetracycline
1851,tobramycin
1851,trimethoprim-sulfamethoxazole
1852,amikacin
1852,ampicillin-sulbactam
1852,ampicillin
1852,aztreonam
1852,cefazolin
1852,cefotaxime
1852,cefotetan
1852,ceftazidime
1852,ceftriaxone
1852,ciprofloxacin
1852,gentamicin
1852,levofloxacin
1852,nitrofurantoin
1852,tetracycline
1852,tobramycin
1852,trimethoprim-sulfamethoxazole
1853,ampicillin
1853,aztreonam
1853,cefazolin
1853,cefotaxime
1853,cefotetan
1853,ceftazidime
1853,ceftriaxone
1853,ciprofloxacin
1853,gentamicin
1853,levofloxacin
1853,nitrofurantoin
1853,tetracycline
1853,trimethoprim-sulfamethoxazole
1854,ampicillin-sulbactam
1854,ampicillin
1854,aztreonam
1854,cefazolin
1854,cefoxitin
1854,ceftazidime
1854,ceftriaxone
1854,ciprofloxacin
1854,gentamicin
1854,levofloxacin
1854,nitrofurantoin
1854,tetracycline
1854,trimethoprim-sulfamethoxazole
1855,amikacin
1855,ampicillin-sulbactam
1855,ampicillin
1855,aztreonam
1855,cefazolin
1855,cefotaxime
1855,cefoxitin
1855,ceftazidime
1855,ceftriaxone
1855,ciprofloxacin
1855,gentamicin
1855,levofloxacin
1855,nitrofurantoin
1855,tetracycline
1855,tobramycin
1855,trimethoprim-sulfamethoxazole
1856,amikacin
1856,ampicillin-sulbactam
1856,ampicillin
1856,aztreonam
1856,cefazolin
1856,cefotaxime
1856,cefotetan
1856,ceftazidime
1856,ceftriaxone
1856,ciprofloxacin
1856,gentamicin
1856,levofloxacin
1856,nitrofurantoin
1856,tetracycline
1856,tobramycin
1856,trimethoprim-sulfamethoxazole
1857,ampicillin-sulbactam
1857,ampicillin
1857,aztreonam
1857,cefazolin
1857,cefotaxime
1857,cefoxitin
1857,ceftazidime
1857,ceftriaxone
1857,ciprofloxacin
1857,gentamicin
1857,nitrofurantoin
1857,tetracycline
1857,tobramycin
1857,trimethoprim-sulfamethoxazole
1858,ampicillin-sulbactam
1858,ampicillin
1858,aztreonam
1858,cefazolin
1858,cefotaxime
1858,cefoxitin
1858,ceftazidime
1858,ceftriaxone
1858,ciprofloxacin
1858,gentamicin
1858,nitrofurantoin
1858,tetracycline
1858,trimethoprim-sulfamethoxazole
1859,amikacin
1859,ampicillin-sulbactam
1859,ampicillin
1859,aztreonam
1859,cefazolin
1859,cefotaxime
1859,cefoxitin
1859,ceftazidime
1859,ceftriaxone
1859,ciprofloxacin
1859,gentamicin
1859,levofloxacin
1859,nitrofurantoin
1859,tetracycline
1859,tobramycin
1859,trimethoprim-sulfamethoxazole
1860,amikacin
1860,ampicillin-sulbactam
1860,ampicillin
1860,aztreonam
1860,cefazolin
1860,cefotaxime
1860,cefoxitin
1860,ceftazidime
1860,ceftriaxone
1860,ciprofloxacin
1860,gentamicin
1860,levofloxacin
1860,nitrofurantoin
1860,tetracycline
1860,tobramycin
1860,trimethoprim-sulfamethoxazole
1861,cefepime
1861,ceftazidime
1861,ceftriaxone
1861,ciprofloxacin
1861,levofloxacin
1861,tetracycline
1861,trimethoprim-sulfamethoxazole
1862,cefepime
1862,ceftazidime
1862,ceftriaxone
1862,ciprofloxacin
1862,gentamicin
1862,levofloxacin
1862,meropenem
1862,tetracycline
1862,trimethoprim-sulfamethoxazole
1863,amikacin
1863,ampicillin-sulbactam
1863,ampicillin
1863,aztreonam
1863,cefazolin
1863,cefotaxime
1863,ceftazidime
1863,ceftriaxone
1863,ciprofloxacin
1863,gentamicin
1863,moxifloxacin
1863,nitrofurantoin
1863,tetracycline
1863,tobramycin
1863,trimethoprim-sulfamethoxazole
1864,amikacin
1864,ampicillin-sulbactam
1864,ampicillin
1864,aztreonam
1864,cefazolin
1864,cefotaxime
1864,cefoxitin
1864,ceftazidime
1864,ceftriaxone
1864,ciprofloxacin
1864,gentamicin
1864,nitrofurantoin
1864,tetracycline
1864,tobramycin
1864,trimethoprim-sulfamethoxazole
1865,amikacin
1865,ampicillin-sulbactam
1865,ampicillin
1865,aztreonam
1865,cefazolin
1865,cefotaxime
1865,cefoxitin
1865,ceftazidime
1865,ceftriaxone
1865,ciprofloxacin
1865,gentamicin
1865,levofloxacin
1865,nitrofurantoin
1865,tetracycline
1865,tobramycin
1865,trimethoprim-sulfamethoxazole
1866,amikacin
1866,ampicillin-sulbactam
1866,ampicillin
1866,aztreonam
1866,cefazolin
1866,cefotaxime
1866,cefoxitin
1866,ceftazidime
1866,ceftriaxone
1866,ciprofloxacin
1866,gentamicin
1866,levofloxacin
1866,nitrofurantoin
1866,tetracycline
1866,tobramycin
1866,trimethoprim-sulfamethoxazole
1867,amikacin
1867,ampicillin-sulbactam
1867,ampicillin
1867,aztreonam
1867,cefazolin
1867,cefotaxime
1867,cefoxitin
1867,ceftazidime
1867,ceftriaxone
1867,ciprofloxacin
1867,gentamicin
1867,nitrofurantoin
1867,tetracycline
1867,tobramycin
1867,trimethoprim-sulfamethoxazole
1868,amikacin
1868,ampicillin-sulbactam
1868,ampicillin
1868,aztreonam
1868,cefazolin
1868,cefotaxime
1868,ceftazidime
1868,ceftriaxone
1868,ciprofloxacin
1868,gentamicin
1868,moxifloxacin
1868,nitrofurantoin
1868,tetracycline
1868,tobramycin
1868,trimethoprim-sulfamethoxazole
1869,amikacin
1869,ampicillin-sulbactam
1869,ampicillin
1869,aztreonam
1869,cefazolin
1869,cefotaxime
1869,ceftazidime
1869,ceftriaxone
1869,ciprofloxacin
1869,gentamicin
1869,levofloxacin
1869,moxifloxacin
1869,nitrofurantoin
1869,tetracycline
1869,tobramycin
1869,trimethoprim-sulfamethoxazole
1870,amikacin
1870,ampicillin-sulbactam
1870,ampicillin
1870,aztreonam
1870,cefazolin
1870,cefotaxime
1870,cefoxitin
1870,ceftazidime
1870,ceftriaxone
1870,ciprofloxacin
1870,gentamicin
1870,levofloxacin
1870,nitrofurantoin
1870,tetracycline
1870,tobramycin
1870,trimethoprim-sulfamethoxazole
1871,amikacin
1871,ampicillin-sulbactam
1871,ampicillin
1871,aztreonam
1871,cefazolin
1871,cefotaxime
1871,cefoxitin
1871,ceftazidime
1871,ceftriaxone
1871,ciprofloxacin
1871,gentamicin
1871,levofloxacin
1871,nitrofurantoin
1871,tetracycline
1871,tobramycin
1871,trimethoprim-sulfamethoxazole
1872,amikacin
1872,ampicillin-sulbactam
1872,ampicillin
1872,aztreonam
1872,cefazolin
1872,cefotaxime
1872,ceftazidime
1872,ceftriaxone
1872,ciprofloxacin
1872,gentamicin
1872,levofloxacin
1872,moxifloxacin
1872,nitrofurantoin
1872,tetracycline
1872,tobramycin
1872,trimethoprim-sulfamethoxazole
1873,amikacin
1873,ampicillin-sulbactam
1873,ampicillin
1873,aztreonam
1873,cefazolin
1873,cefotaxime
1873,cefoxitin
1873,ceftazidime
1873,ceftriaxone
1873,ciprofloxacin
1873,gentamicin
1873,levofloxacin
1873,nitrofurantoin
1873,tetracycline
1873,tobramycin
1873,trimethoprim-sulfamethoxazole
1874,amikacin
1874,ampicillin-sulbactam
1874,ampicillin
1874,aztreonam
1874,cefazolin
1874,cefotaxime
1874,cefoxitin
1874,ceftazidime
1874,ceftriaxone
1874,ciprofloxacin
1874,gentamicin
1874,levofloxacin
1874,nitrofurantoin
1874,tetracycline
1874,tobramycin
1874,trimethoprim-sulfamethoxazole
1875,ampicillin-sulbactam
1875,ampicillin
1875,aztreonam
1875,cefazolin
1875,cefotaxime
1875,cefoxitin
1875,ceftazidime
1875,ceftriaxone
1875,ciprofloxacin
1875,gentamicin
1875,levofloxacin
1875,nitrofurantoin
1875,tetracycline
1875,trimethoprim-sulfamethoxazole
1876,amikacin
1876,ampicillin-sulbactam
1876,ampicillin
1876,aztreonam
1876,cefazolin
1876,cefotaxime
1876,cefoxitin
1876,ceftazidime
1876,ceftriaxone
1876,ciprofloxacin
1876,gentamicin
1876,levofloxacin
1876,nitrofurantoin
1876,tetracycline
1876,tobramycin
1876,trimethoprim-sulfamethoxazole
1877,amikacin
1877,ampicillin-sulbactam
1877,ampicillin
1877,aztreonam
1877,cefazolin
1877,cefotaxime
1877,cefoxitin
1877,ceftazidime
1877,ceftriaxone
1877,ciprofloxacin
1877,gentamicin
1877,levofloxacin
1877,nitrofurantoin
1877,tetracycline
1877,tobramycin
1877,trimethoprim-sulfamethoxazole
1878,amikacin
1878,ampicillin-sulbactam
1878,ampicillin
1878,aztreonam
1878,cefazolin
1878,cefotaxime
1878,cefoxitin
1878,ceftazidime
1878,ceftriaxone
1878,ciprofloxacin
1878,gentamicin
1878,levofloxacin
1878,nitrofurantoin
1878,tetracycline
1878,tobramycin
1878,trimethoprim-sulfamethoxazole
1879,ampicillin-sulbactam
1879,ampicillin
1879,aztreonam
1879,cefazolin
1879,cefotaxime
1879,cefoxitin
1879,ceftazidime
1879,ceftriaxone
1879,ciprofloxacin
1879,gentamicin
1879,levofloxacin
1879,nitrofurantoin
1879,tetracycline
1879,trimethoprim-sulfamethoxazole
1880,ampicillin
1880,aztreonam
1880,cefazolin
1880,cefotaxime
1880,cefotetan
1880,ceftazidime
1880,ceftriaxone
1880,ciprofloxacin
1880,nitrofurantoin
1880,tetracycline
1880,trimethoprim-sulfamethoxazole
1881,ampicillin-sulbactam
1881,ampicillin
1881,aztreonam
1881,cefazolin
1881,cefotaxime
1881,cefoxitin
1881,ceftazidime
1881,ceftriaxone
1881,ciprofloxacin
1881,gentamicin
1881,levofloxacin
1881,nitrofurantoin
1881,tetracycline
1881,trimethoprim-sulfamethoxazole
1882,amikacin
1882,ampicillin-sulbactam
1882,ampicillin
1882,aztreonam
1882,cefazolin
1882,cefotaxime
1882,ceftazidime
1882,ceftriaxone
1882,ciprofloxacin
1882,gentamicin
1882,levofloxacin
1882,moxifloxacin
1882,nitrofurantoin
1882,tetracycline
1882,tobramycin
1882,trimethoprim-sulfamethoxazole
1883,amikacin
1883,ampicillin-sulbactam
1883,ampicillin
1883,aztreonam
1883,cefazolin
1883,cefotaxime
1883,ceftazidime
1883,ceftriaxone
1883,ciprofloxacin
1883,gentamicin
1883,levofloxacin
1883,moxifloxacin
1883,nitrofurantoin
1883,tetracycline
1883,tobramycin
1883,trimethoprim-sulfamethoxazole
1884,amikacin
1884,ampicillin-sulbactam
1884,ampicillin
1884,aztreonam
1884,cefazolin
1884,cefotaxime
1884,cefoxitin
1884,ceftazidime
1884,ceftriaxone
1884,ciprofloxacin
1884,gentamicin
1884,levofloxacin
1884,nitrofurantoin
1884,tetracycline
1884,tobramycin
1884,trimethoprim-sulfamethoxazole
1885,amikacin
1885,ampicillin-sulbactam
1885,ampicillin
1885,aztreonam
1885,cefazolin
1885,cefotaxime
1885,cefoxitin
1885,ceftazidime
1885,ceftriaxone
1885,ciprofloxacin
1885,gentamicin
1885,levofloxacin
1885,nitrofurantoin
1885,tetracycline
1885,tobramycin
1885,trimethoprim-sulfamethoxazole
1886,amikacin
1886,ampicillin-sulbactam
1886,ampicillin
1886,aztreonam
1886,cefazolin
1886,cefotaxime
1886,cefoxitin
1886,ceftazidime
1886,ceftriaxone
1886,ciprofloxacin
1886,gentamicin
1886,levofloxacin
1886,nitrofurantoin
1886,tetracycline
1886,tobramycin
1886,trimethoprim-sulfamethoxazole
1887,amikacin
1887,ampicillin-sulbactam
1887,ampicillin
1887,aztreonam
1887,cefazolin
1887,cefotaxime
1887,cefoxitin
1887,ceftazidime
1887,ceftriaxone
1887,ciprofloxacin
1887,gentamicin
1887,levofloxacin
1887,nitrofurantoin
1887,tetracycline
1887,tobramycin
1887,trimethoprim-sulfamethoxazole
1888,amikacin
1888,ampicillin-sulbactam
1888,ampicillin
1888,aztreonam
1888,cefazolin
1888,cefotaxime
1888,ceftazidime
1888,ceftriaxone
1888,ciprofloxacin
1888,gentamicin
1888,levofloxacin
1888,moxifloxacin
1888,nitrofurantoin
1888,tetracycline
1888,tobramycin
1888,trimethoprim-sulfamethoxazole
1889,amikacin
1889,ampicillin-sulbactam
1889,ampicillin
1889,aztreonam
1889,cefazolin
1889,cefotaxime
1889,cefoxitin
1889,ceftazidime
1889,ceftriaxone
1889,ciprofloxacin
1889,gentamicin
1889,nitrofurantoin
1889,tetracycline
1889,tobramycin
1889,trimethoprim-sulfamethoxazole
1890,amikacin
1890,ampicillin-sulbactam
1890,ampicillin
1890,aztreonam
1890,cefazolin
1890,cefotaxime
1890,cefoxitin
1890,ceftazidime
1890,ceftriaxone
1890,ciprofloxacin
1890,gentamicin
1890,levofloxacin
1890,nitrofurantoin
1890,tetracycline
1890,tobramycin
1890,trimethoprim-sulfamethoxazole
1891,amikacin
1891,ampicillin-sulbactam
1891,ampicillin
1891,aztreonam
1891,cefazolin
1891,cefotaxime
1891,cefoxitin
1891,ceftazidime
1891,ceftriaxone
1891,ciprofloxacin
1891,gentamicin
1891,levofloxacin
1891,nitrofurantoin
1891,tetracycline
1891,tobramycin
1891,trimethoprim-sulfamethoxazole
1892,amikacin
1892,ampicillin-sulbactam
1892,ampicillin
1892,aztreonam
1892,cefazolin
1892,cefotaxime
1892,cefoxitin
1892,ceftazidime
1892,ceftriaxone
1892,ciprofloxacin
1892,gentamicin
1892,levofloxacin
1892,nitrofurantoin
1892,tetracycline
1892,tobramycin
1892,trimethoprim-sulfamethoxazole
1893,amikacin
1893,ampicillin
1893,aztreonam
1893,cefazolin
1893,cefotaxime
1893,cefoxitin
1893,ceftazidime
1893,ceftriaxone
1893,ciprofloxacin
1893,gentamicin
1893,levofloxacin
1893,nitrofurantoin
1893,tetracycline
1893,tobramycin
1893,trimethoprim-sulfamethoxazole
1894,ampicillin
1894,aztreonam
1894,cefazolin
1894,cefotaxime
1894,cefoxitin
1894,ceftazidime
1894,ceftriaxone
1894,ciprofloxacin
1894,gentamicin
1894,nitrofurantoin
1894,tetracycline
1894,trimethoprim-sulfamethoxazole
1895,amikacin
1895,ampicillin-sulbactam
1895,ampicillin
1895,aztreonam
1895,cefazolin
1895,cefotaxime
1895,cefoxitin
1895,ceftazidime
